tract,State,County,Latitude,Longitude,RUCA Urbanicity,% Insured,Population,Population Density,Avg Household Size,Unemployment,Median Age,% Male,% White,% Black,% Native,% Asian,% Hawaiian/PI,% Other Race,% Multi-race,% Hispanic/Latino,% Ed. < HS,% Ed. HS Grad.,% Ed. College Grad.,Median Income,% Poverty,MH Provider Count,MH Provider per 1000 Pop.
16001000100,ID,Ada County,43.6183944012245,-116.202796326531,1,77.1,4030,2518.75,1.65,10.7,35.5,54.4,90.6,0.3,3.3,3.4,0.0,1.0,1.4,11.7,13.5,13.7,72.8,18912.0,40.4,49,12.1588089330025
16001000201,ID,Ada County,43.6202516206897,-116.190106903448,1,94.1,3300,600.0,2.25,6.2,46.0,51.5,95.9,1.6,0.0,0.9,0.0,0.5,1.1,1.9,1.8,6.4,91.9,36727.0,7.5,29,8.78787878787879
16001000202,ID,Ada County,43.6722557,-116.2560831,1,95.9,5614,428.549618320611,2.48,3.4,45.5,53.1,93.0,1.2,0.0,2.1,0.0,1.8,2.0,5.1,0.0,6.5,93.5,48196.0,4.5,1,0.178126113288208
16001000302,ID,Ada County,43.655445,-116.23616,1,90.4,3266,4082.5,2.28,6.4,40.8,49.5,88.9,0.0,0.0,3.8,0.0,3.6,3.6,7.2,5.2,23.0,71.8,24737.0,10.1,1,0.306184935701163
16001000303,ID,Ada County,43.6583467333333,-116.264236266667,1,94.3,1919,2741.42857142857,1.9,2.7,45.9,45.2,91.1,1.0,0.7,1.0,0.0,5.6,0.6,10.2,5.6,16.8,77.7,26086.0,20.2,3,1.56331422615946
16001000304,ID,Ada County,,,1,89.8,6566,4103.75,2.26,4.8,39.5,50.8,88.4,5.4,1.1,2.9,0.0,0.7,1.5,4.2,6.3,18.2,75.6,28623.0,12.8,0,0
16001000400,ID,Ada County,,,1,82.3,5514,3938.57142857143,2.18,6.8,32.7,49.8,85.4,1.0,0.1,4.0,1.1,1.3,7.2,5.4,3.8,24.5,71.8,22696.0,21.2,0,0
16001000500,ID,Ada County,,,1,87.8,6218,5181.66666666667,2.28,6.3,38.6,45.5,92.0,0.7,0.4,1.5,0.0,0.0,5.5,5.2,3.1,23.2,73.7,30751.0,15.6,0,0
16001000600,ID,Ada County,43.6295596,-116.210634,1,91.9,5171,6463.75,2.03,2.9,37.2,49.2,94.2,0.4,0.6,2.4,0.0,1.0,1.3,8.4,3.2,17.6,79.2,32253.0,7.0,1,0.193386192225875
16001000701,ID,Ada County,43.6090446333333,-116.187055866667,1,94.3,4875,4431.81818181818,1.99,2.2,42.4,51.3,94.2,0.9,0.1,1.5,0.0,1.0,2.4,4.5,2.7,9.8,87.5,33342.0,7.9,3,0.615384615384615
16001000702,ID,Ada County,43.588215,-116.1428,1,98.4,3121,495.396825396825,2.62,2.8,44.0,51.4,90.9,0.7,0.5,3.7,0.0,0.0,4.2,3.0,0.9,8.8,90.4,54406.0,2.4,1,0.320410124959949
16001000802,ID,Ada County,,,1,90.1,5782,5256.36363636364,2.42,3.5,35.4,46.9,90.7,0.5,0.5,3.7,0.0,1.7,2.8,4.9,4.7,14.9,80.3,32405.0,8.8,0,0
16001000803,ID,Ada County,,,1,93.1,4275,4750.0,2.3,4.1,42.0,45.7,90.0,0.5,0.0,2.2,2.6,0.8,4.0,4.8,2.8,19.6,77.5,35330.0,9.2,0,0
16001000804,ID,Ada County,43.5924006666667,-116.17688,1,89.7,6604,5503.33333333333,1.98,9.0,31.0,52.8,82.9,4.3,0.3,6.3,0.0,1.0,5.1,3.8,1.9,14.0,84.1,23716.0,21.9,6,0.908540278619019
16001000805,ID,Ada County,43.573435,-116.1535175,1,98.7,3104,2821.81818181818,2.52,4.1,46.9,50.9,95.7,0.0,0.0,4.0,0.0,0.0,0.3,2.2,0.0,11.8,88.3,48844.0,3.9,2,0.644329896907217
16001000900,ID,Ada County,43.6026863833333,-116.204553666667,1,88.8,6049,6049.0,2.36,7.3,22.0,53.6,87.5,1.5,0.8,3.5,0.5,2.5,3.7,15.5,8.0,15.2,76.8,11059.0,42.9,3,0.495949743759299
16001001000,ID,Ada County,43.6149142,-116.2383265,1,84.0,6692,3936.47058823529,2.23,5.7,31.5,46.6,91.6,0.2,1.8,1.9,0.0,0.3,4.2,8.7,2.9,22.8,74.3,22806.0,19.8,1,0.149432157800359
16001001100,ID,Ada County,43.648926,-116.26573,1,73.6,4202,2000.95238095238,2.39,14.8,36.2,50.2,83.0,0.4,0.4,0.3,0.0,5.6,10.3,26.8,19.2,34.9,46.0,16519.0,33.4,1,0.237981913374584
16001001201,ID,Ada County,43.6347304,-116.274101533333,1,90.1,3163,3953.75,2.27,11.4,44.2,46.5,93.7,0.6,0.9,0.1,0.0,0.6,4.0,4.1,2.7,17.5,79.8,29598.0,10.5,3,0.94846664558963
16001001202,ID,Ada County,43.6136089,-116.26671825,1,85.0,6454,4964.61538461539,1.99,9.4,37.0,47.3,87.8,3.7,0.3,3.0,0.0,1.7,3.5,8.4,6.0,26.5,67.4,23018.0,21.0,2,0.309885342423303
