county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
28001,72.56,84.76,96.95,54.27,1.83,83.54,0.61,71.34,3.05,98.17,64.02,0.61,98.17,3.05,75.00,43.29,14.02
28003,14.02,25.00,82.32,16.46,83.54,18.90,50.61,82.32,77.44,93.29,77.44,34.76,88.41,62.80,31.10,82.32,6.71
28005,75.00,3.05,38.41,71.34,4.27,84.76,23.78,46.95,17.68,56.71,4.27,90.85,82.32,51.83,71.34,28.66,60.37
28007,53.05,35.98,34.76,29.88,49.39,51.83,37.20,34.76,14.02,28.66,10.37,51.83,22.56,76.22,82.32,12.80,28.66
28009,66.46,17.68,78.66,43.29,84.76,4.27,31.10,55.49,88.41,27.44,42.07,54.27,95.73,79.88,38.41,78.66,70.12
28011,83.54,79.88,29.88,23.78,50.61,53.05,40.85,81.10,62.80,96.95,45.73,96.95,35.98,94.51,95.73,79.88,75.00
28013,51.83,29.88,93.29,12.80,59.15,29.88,15.24,68.90,11.59,84.76,44.51,53.05,16.46,70.12,56.71,77.44,1.83
28015,37.20,16.46,48.17,50.61,26.22,61.59,45.73,5.49,65.24,25.00,3.05,72.56,99.39,87.20,72.56,0.61,53.05
28017,70.12,48.17,88.41,32.32,81.10,22.56,59.15,25.00,20.12,26.22,81.10,79.88,33.54,15.24,37.20,64.02,78.66
28019,48.17,11.59,25.00,35.98,57.93,55.49,57.93,53.05,28.66,40.85,1.83,16.46,93.29,40.85,14.02,20.12,59.15
28021,95.73,93.29,3.05,59.15,48.17,66.46,76.22,51.83,27.44,33.54,6.71,35.98,17.68,73.78,17.68,29.88,81.10
28023,31.10,7.93,21.34,34.76,39.63,70.12,39.63,66.46,10.37,6.71,33.54,25.00,9.15,4.27,21.34,7.93,45.73
28025,65.24,49.39,18.90,22.56,88.41,34.76,51.83,78.66,40.85,4.27,68.90,57.93,75.00,53.05,45.73,40.85,82.32
28027,88.41,81.10,1.83,20.12,82.32,27.44,34.76,54.27,81.10,55.49,18.90,7.93,34.76,23.78,46.95,21.34,37.20
28029,77.44,70.12,65.24,87.20,35.98,20.12,22.56,38.41,48.17,50.61,22.56,32.32,59.15,64.02,76.22,31.10,7.93
28031,64.02,39.63,32.32,89.63,62.80,25.00,77.44,39.63,29.88,48.17,29.88,43.29,28.66,33.54,15.24,14.02,43.29
28033,3.05,85.98,53.05,27.44,42.07,10.37,7.93,3.05,96.95,21.34,25.00,61.59,39.63,78.66,7.93,87.20,87.20
28035,43.29,83.54,42.07,70.12,51.83,56.71,83.54,93.29,22.56,89.63,75.00,1.83,12.80,60.37,27.44,15.24,46.95
28037,40.85,27.44,12.80,75.00,5.49,62.80,1.83,64.02,84.76,68.90,37.20,59.15,15.24,45.73,10.37,17.68,92.07
28039,11.59,59.15,83.54,99.39,68.90,1.83,94.51,11.59,43.29,23.78,32.32,89.63,76.22,1.83,40.85,62.80,3.05
28041,49.39,5.49,89.63,88.41,6.71,77.44,98.17,75.00,99.39,18.90,95.73,3.05,38.41,9.15,81.10,1.83,64.02
28043,61.59,33.54,20.12,53.05,79.88,37.20,46.95,6.71,55.49,67.68,23.78,49.39,85.98,96.95,98.17,27.44,49.39
28045,9.15,32.32,60.37,85.98,9.15,40.85,12.80,96.95,72.56,66.46,49.39,22.56,3.05,85.98,83.54,95.73,29.88
28047,7.93,95.73,76.22,81.10,14.02,57.93,85.98,99.39,46.95,9.15,60.37,99.39,78.66,57.93,34.76,76.22,65.24
28049,55.49,92.07,0.61,49.39,32.32,71.34,17.68,44.51,66.46,37.20,93.29,17.68,53.05,89.63,77.44,18.90,38.41
28051,96.95,72.56,22.56,67.68,90.85,26.22,84.76,27.44,38.41,42.07,78.66,56.71,81.10,39.63,0.61,96.95,12.80
28053,99.39,71.34,64.02,65.24,92.07,5.49,64.02,31.10,53.05,20.12,0.61,46.95,0.61,49.39,84.76,89.63,22.56
28055,90.85,1.83,84.76,4.27,0.61,98.17,96.95,33.54,94.51,59.15,54.27,65.24,64.02,16.46,94.51,99.39,88.41
28057,12.80,4.27,75.00,15.24,77.44,31.10,88.41,49.39,54.27,77.44,35.98,55.49,25.00,10.37,96.95,88.41,15.24
28059,5.49,88.41,77.44,94.51,25.00,28.66,72.56,89.63,34.76,0.61,38.41,85.98,87.20,72.56,35.98,85.98,44.51
28061,42.07,21.34,7.93,38.41,22.56,85.98,32.32,60.37,23.78,10.37,96.95,23.78,72.56,46.95,25.00,39.63,33.54
28063,87.20,78.66,6.71,62.80,20.12,93.29,73.78,0.61,5.49,32.32,34.76,31.10,84.76,34.76,26.22,81.10,26.22
28065,81.10,22.56,17.68,57.93,18.90,72.56,28.66,98.17,31.10,38.41,76.22,33.54,96.95,83.54,28.66,84.76,34.76
28067,21.34,61.59,73.78,61.59,37.20,68.90,75.00,43.29,7.93,49.39,50.61,26.22,6.71,84.76,79.88,67.68,98.17
28069,71.34,28.66,43.29,40.85,93.29,95.73,55.49,59.15,15.24,5.49,72.56,9.15,90.85,98.17,93.29,90.85,84.76
28071,6.71,96.95,14.02,3.05,60.37,81.10,95.73,70.12,57.93,99.39,39.63,42.07,49.39,77.44,53.05,26.22,90.85
28073,4.27,89.63,9.15,82.32,28.66,43.29,65.24,67.68,79.88,46.95,40.85,18.90,18.90,56.71,60.37,83.54,32.32
28075,25.00,64.02,26.22,44.51,45.73,60.37,78.66,87.20,33.54,15.24,90.85,11.59,83.54,93.29,33.54,71.34,27.44
28077,50.61,23.78,31.10,79.88,23.78,49.39,38.41,57.93,73.78,72.56,59.15,60.37,7.93,38.41,54.27,16.46,48.17
28079,68.90,67.68,94.51,77.44,96.95,96.95,18.90,56.71,70.12,71.34,83.54,40.85,66.46,14.02,32.32,42.07,96.95
28081,10.37,60.37,51.83,11.59,76.22,44.51,61.59,40.85,59.15,39.63,71.34,28.66,73.78,54.27,85.98,54.27,35.98
28083,84.76,87.20,35.98,39.63,73.78,46.95,54.27,23.78,16.46,78.66,85.98,82.32,48.17,68.90,12.80,98.17,31.10
28085,33.54,56.71,11.59,68.90,17.68,75.00,43.29,29.88,25.00,94.51,26.22,75.00,40.85,31.10,5.49,56.71,83.54
28087,32.32,66.46,45.73,25.00,71.34,42.07,62.80,85.98,50.61,11.59,82.32,14.02,92.07,11.59,50.61,46.95,18.90
28089,0.61,98.17,4.27,17.68,10.37,82.32,14.02,10.37,78.66,1.83,7.93,84.76,70.12,5.49,99.39,92.07,11.59
28091,62.80,31.10,62.80,84.76,31.10,59.15,60.37,79.88,18.90,87.20,66.46,92.07,50.61,59.15,70.12,34.76,25.00
28093,46.95,34.76,72.56,21.34,53.05,23.78,10.37,14.02,89.63,14.02,98.17,81.10,31.10,95.73,9.15,72.56,76.22
28095,34.76,10.37,49.39,18.90,78.66,33.54,56.71,45.73,32.32,17.68,61.59,37.20,55.49,25.00,51.83,51.83,17.68
28097,54.27,14.02,37.20,1.83,29.88,90.85,35.98,37.20,1.83,34.76,20.12,87.20,11.59,26.22,59.15,50.61,56.71
28099,39.63,51.83,85.98,95.73,99.39,99.39,4.27,72.56,95.73,45.73,15.24,88.41,32.32,42.07,29.88,37.20,10.37
28101,23.78,50.61,44.51,64.02,95.73,94.51,27.44,62.80,42.07,51.83,31.10,6.71,37.20,44.51,61.59,68.90,21.34
28103,85.98,53.05,79.88,42.07,98.17,32.32,71.34,42.07,4.27,3.05,89.63,20.12,10.37,50.61,89.63,33.54,95.73
