% Asian,Avg Household Size,Latitude,Longitude,% Poverty,% Black,% Ed. Bachelors,% Ed. Grad. Degree,% Ed. HS Grad.,% Ed. < HS,% Ed. Some College,% Hawaiian/PI,% Hispanic/Latino,% Male,Median Age,Median Income,% Multi-race,% Native,% Other Race,MH Provider Count,MH Provider per 1000 Pop.,Population,tract,Unemployment,% White
0.0,2.59,,,14.2,1.0,8.3,4.8,46.7,25.7,14.5,0.0,0.0,51.5,43.8,19681.0,0.0,0.0,0.0,0,0,3923,54001965500,5.0,99.0
0.8,2.25,39.16169841,-80.02166716,21.0,0.5,10.6,8.5,43.5,17.2,20.1,0.0,0.0,47.5,37.8,14295.0,0.0,2.7,0.0,1,0.290107339715695,3447,54001965600,7.6,96.0
0.0,2.58,,,18.4,0.4,6.5,4.0,57.2,15.8,16.5,0.0,2.5,49.4,42.1,18355.0,2.7,0.0,0.0,0,0,5243,54001965700,8.9,96.9
0.0,2.82,39.027737,-79.93865,20.0,0.0,7.5,2.3,48.4,26.3,15.5,0.0,0.0,49.4,36.7,15651.0,2.0,0.6,0.0,1,0.265957446808511,3760,54001965800,11.6,97.4
5.6,2.4,39.566338,-77.88158,7.1,3.7,18.4,6.0,34.6,15.1,25.9,0.0,4.4,49.3,39.8,30524.0,2.2,0.0,2.8,1,0.254841997961264,3924,54003971101,8.5,85.8
0.3,2.61,,,10.5,1.6,11.0,5.3,41.2,18.4,24.0,0.0,2.3,52.0,39.2,29728.0,0.5,0.0,0.9,0,0,8597,54003971102,9.7,96.7
1.0,2.9,,,6.1,5.1,14.6,11.9,32.2,10.6,30.7,0.0,5.6,48.0,36.9,32627.0,3.1,0.2,1.5,0,0,9516,54003971201,8.8,89.1
0.0,2.49,,,8.2,0.7,10.5,11.7,32.5,11.8,33.5,0.0,0.6,55.7,41.9,31380.0,1.9,0.3,0.0,0,0,6178,54003971202,16.0,97.1
0.2,2.51,39.476025625,-77.9672851916667,16.5,8.5,8.6,7.2,41.1,19.1,23.9,0.0,8.7,48.8,37.6,24853.0,4.1,0.1,2.3,12,1.38280709840977,8678,54003971300,10.6,84.8
1.3,2.68,39.469265,-77.9412925,5.3,6.8,16.1,8.7,37.0,11.4,26.8,0.0,1.7,47.6,37.0,30586.0,1.0,0.4,0.4,2,0.219418540866703,9115,54003971400,6.8,90.1
0.0,2.22,39.455759,-77.9621875,25.3,11.9,5.3,1.3,40.0,30.7,22.7,0.3,4.7,45.8,40.2,20827.0,4.6,0.0,4.5,4,1.04959328260299,3811,54003971500,17.0,78.6
0.1,2.32,39.46972265,-77.9792095785715,13.5,16.3,15.5,12.8,32.5,12.3,27.0,0.0,5.2,50.7,37.3,25080.0,1.4,0.0,0.0,14,3.20439459830625,4369,54003971600,14.4,82.2
0.3,2.23,39.4539827517647,-77.9691482529412,29.3,14.1,10.2,5.5,47.2,17.4,19.7,0.0,0.9,44.9,38.3,18192.0,4.9,1.0,0.0,17,3.09992706053975,5484,54003971700,11.6,79.8
0.0,2.66,,,12.6,0.7,7.4,7.9,42.0,12.4,30.3,0.0,3.4,51.3,39.1,25866.0,1.5,0.0,0.0,0,0,8382,54003971800,11.2,97.8
1.6,2.6,39.464521,-77.9998158,7.0,6.9,14.3,3.6,39.7,13.3,29.1,0.0,3.3,47.2,36.8,31516.0,2.6,0.1,1.1,1,0.112536574386676,8886,54003971900,7.5,87.7
0.6,2.81,39.4142224090909,-77.9132712090909,16.1,13.0,13.1,7.9,38.4,15.6,25.1,0.0,4.5,52.7,32.7,29115.0,4.0,0.6,1.2,22,1.80460995816586,12191,54003972000,11.7,80.6
0.7,2.58,,,7.5,0.5,7.2,5.2,42.4,21.7,23.5,0.0,2.8,50.1,41.3,33785.0,0.9,0.7,0.7,0,0,4755,54003972101,10.4,96.4
1.0,2.64,39.359383,-78.046684,10.2,8.1,12.7,6.1,45.2,12.1,23.8,0.0,3.0,46.6,34.5,31884.0,3.1,0.1,0.3,1,0.112170499158721,8915,54003972102,6.3,87.5
0.0,2.42,38.1430063,-81.6589561,19.7,0.0,4.5,1.1,46.6,30.4,17.4,0.0,0.9,48.0,43.8,21135.0,0.0,0.0,0.0,1,0.250815149235014,3987,54005958200,8.0,100.0
0.0,2.36,,,23.3,0.2,4.8,2.1,43.9,31.7,17.4,0.0,0.5,46.7,46.1,18686.0,0.0,0.0,0.0,0,0,3977,54005958300,9.8,99.8
