tract,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17,PC#18,PC#19
10001040100,67.52,75.47,39.02,91.82,84.81,32.48,19.86,4.44,98.36,8.64,5.37,19.39,18.93,89.95,87.62,81.54,26.87,30.14,64.25
10001040201,59.11,55.84,43.22,94.63,23.60,69.86,54.91,32.94,65.65,33.88,56.31,30.61,71.73,54.44,67.06,58.18,70.79,70.33,81.54
10001040202,44.16,53.50,47.90,85.28,80.61,50.70,24.53,45.56,8.18,25.93,64.72,65.65,76.87,26.40,60.98,25.93,39.95,69.39,42.29
10001040203,57.71,51.64,32.94,88.55,50.23,3.97,13.79,50.23,14.25,42.76,72.20,67.52,67.99,22.66,21.26,38.55,3.50,91.36,14.25
10001040501,61.45,56.78,18.46,32.94,46.03,27.80,60.05,42.76,76.87,11.92,96.50,82.48,58.64,34.35,75.93,44.16,80.61,16.12,73.13
10001040502,62.85,69.39,65.65,49.30,51.64,32.94,39.49,41.36,57.24,0.23,2.57,89.02,30.14,17.52,27.80,69.39,38.55,33.88,68.46
10001040700,43.69,44.16,15.19,45.09,81.07,46.96,42.76,77.80,27.80,36.21,83.88,97.90,93.69,19.86,70.33,17.99,91.82,1.17,23.13
10001040900,71.26,56.31,6.31,23.60,52.10,6.78,97.90,22.20,3.97,3.50,12.85,62.85,98.83,85.75,80.61,99.30,30.14,25.93,70.33
10001041000,77.80,64.25,39.49,48.83,30.14,42.29,74.07,75.00,51.17,3.04,97.43,18.93,90.42,31.54,50.70,91.36,52.57,19.39,62.85
10001041100,40.42,47.43,41.36,96.96,20.79,79.67,89.95,39.02,94.16,97.90,99.77,10.05,99.77,29.21,64.25,98.36,78.74,3.50,46.96
10001041200,78.27,52.10,46.03,55.37,74.53,14.25,81.54,89.49,89.49,40.42,25.93,78.27,40.42,4.91,51.17,96.03,46.50,24.53,92.76
10001041300,85.75,63.32,16.12,62.85,12.85,57.71,96.96,66.59,15.19,13.32,89.95,65.19,28.27,26.87,66.12,68.93,81.07,79.67,85.28
10001041400,86.68,61.45,37.62,65.65,6.78,50.23,88.55,71.73,71.26,21.26,99.30,17.52,55.84,25.93,71.26,37.62,46.03,63.79,98.36
10001041500,73.60,43.22,26.87,75.00,70.33,13.79,87.62,74.53,70.79,88.08,81.54,21.73,42.76,3.04,61.45,34.81,14.72,90.42,31.07
10001041600,29.67,59.11,16.59,75.93,62.85,67.06,55.37,30.61,91.82,61.92,65.65,54.91,95.56,19.39,62.85,26.40,74.53,20.79,94.63
10001041701,36.68,48.83,46.50,67.99,56.31,13.32,57.24,49.77,37.62,16.59,52.10,6.78,89.02,15.65,50.23,73.60,60.05,29.21,87.62
10001041702,32.48,46.03,38.08,84.81,59.58,66.12,18.46,81.54,32.01,63.32,87.62,17.06,45.56,4.44,68.46,42.76,75.47,57.71,44.63
10001041801,65.19,66.59,40.89,82.48,96.96,62.38,77.80,29.67,10.51,9.11,67.06,43.69,51.17,18.46,65.19,72.20,49.77,47.90,33.88
10001041802,67.99,58.64,81.07,81.54,94.16,58.18,59.11,72.20,25.93,29.21,66.59,39.49,11.45,2.57,87.15,94.63,42.76,14.72,14.72
10001041900,75.93,78.27,89.95,89.02,89.95,67.99,35.75,9.11,72.66,2.57,16.59,3.50,9.11,35.28,82.94,36.21,1.17,0.70,51.64
10001042000,50.70,81.54,86.21,97.43,97.43,94.16,79.67,6.78,4.91,23.60,30.61,33.41,10.05,16.12,83.41,16.12,15.65,48.36,15.19
10001042100,54.91,70.33,64.72,89.49,15.19,28.74,43.22,16.59,52.10,20.79,14.72,60.98,35.75,16.59,56.31,59.11,51.17,41.36,52.10
10001042201,51.64,53.97,38.55,84.35,64.25,21.26,66.59,61.92,32.48,78.27,95.56,34.35,89.95,5.84,29.21,44.63,77.80,68.46,91.36
10001042202,45.56,66.12,43.69,95.09,92.29,53.97,37.62,27.80,34.81,92.29,93.22,68.46,82.48,3.97,60.05,70.79,26.40,89.95,76.40
10001042500,90.42,84.35,91.82,15.19,13.32,33.88,64.25,82.01,77.80,87.62,94.16,99.77,85.28,88.55,92.29,74.07,45.09,55.37,79.21
10001042800,38.55,65.19,27.80,86.68,36.21,44.63,52.57,9.58,79.67,30.14,45.09,79.67,59.11,41.82,95.56,60.05,88.08,87.15,50.23
10001042900,39.95,74.07,53.97,91.36,22.66,37.62,35.28,37.62,82.94,32.01,18.46,14.25,57.71,20.33,46.96,46.96,56.31,26.87,72.66
10001043000,60.51,68.46,17.99,83.88,79.67,2.10,39.95,25.47,51.64,39.49,61.45,33.88,50.23,40.42,79.21,66.59,33.41,89.02,89.02
10001043100,46.96,72.20,51.17,98.83,25.47,10.51,38.08,13.79,59.58,70.79,1.64,83.88,80.61,41.36,58.64,10.98,55.84,82.01,54.91
10001043202,46.03,79.67,23.60,82.94,74.07,78.27,49.77,18.93,88.08,20.33,22.20,61.92,73.13,64.25,44.16,94.16,27.34,54.91,69.39
10001043300,85.28,47.90,5.37,59.11,66.12,1.64,93.69,59.58,36.21,15.19,98.83,37.15,98.36,65.19,55.37,81.07,8.64,6.31,75.47
10001043400,39.49,81.07,44.16,62.38,14.72,18.46,38.55,53.04,11.92,24.53,24.53,64.25,44.63,95.09,48.83,26.87,85.28,84.35,84.35
10003000200,86.21,27.34,6.78,72.20,5.84,74.53,10.05,92.29,6.78,82.48,75.93,83.41,50.70,56.78,16.59,21.73,83.41,77.80,52.57
10003000300,89.95,30.61,1.17,16.12,78.27,58.64,3.97,61.45,46.50,55.37,66.12,32.48,64.25,66.59,75.00,22.66,32.48,41.82,49.77
10003000400,82.94,61.92,3.97,34.81,72.20,96.03,84.35,22.66,80.61,11.45,61.92,63.79,43.69,82.48,31.54,2.57,31.07,9.11,12.85
10003000500,92.76,35.28,2.57,24.07,56.78,33.41,3.50,79.21,6.31,23.13,16.12,3.04,23.13,28.27,21.73,1.17,17.52,61.45,9.58
10003000601,91.82,26.40,3.04,70.79,61.92,17.06,2.10,91.36,7.71,84.35,78.74,75.00,52.10,46.96,14.25,34.35,35.75,60.98,34.81
10003000602,96.96,53.04,0.70,60.98,60.51,91.82,30.61,80.61,28.27,64.25,0.23,80.14,6.31,39.95,75.47,84.81,4.91,18.93,10.05
10003000900,95.56,40.42,2.10,69.39,43.22,53.04,9.11,90.42,52.57,35.75,63.32,47.90,62.38,74.53,36.21,67.52,16.12,3.97,9.11
10003001100,27.34,17.06,7.24,1.64,10.98,84.35,82.94,3.50,1.17,52.57,15.19,28.74,84.81,89.49,99.77,75.47,23.60,49.30,77.34
10003001200,17.99,16.59,41.82,11.45,8.18,71.73,58.64,5.84,2.57,60.05,71.26,29.21,56.31,96.50,99.30,99.77,47.90,74.53,54.44
10003001300,4.91,13.79,28.74,10.98,49.30,45.56,29.67,10.05,26.40,46.96,57.24,61.45,16.59,67.52,81.07,67.06,25.47,53.50,43.22
10003001400,66.12,34.35,29.21,4.44,32.94,35.75,18.93,10.51,3.04,53.04,19.39,66.12,96.50,83.41,60.51,85.28,65.19,39.02,13.79
10003001500,68.93,23.60,3.50,2.10,73.13,86.21,60.51,24.53,16.59,89.02,1.17,24.53,74.07,25.00,89.02,1.64,4.44,11.45,83.88
10003001600,95.09,40.89,4.44,12.38,7.24,96.50,26.87,48.36,49.77,92.76,11.92,16.59,79.67,45.09,81.54,3.04,54.91,79.21,50.70
10003001902,74.07,21.26,4.91,14.25,83.41,12.85,73.60,92.76,63.79,1.17,85.75,98.83,5.84,81.54,59.11,62.38,37.62,96.96,23.60
10003002100,97.43,32.48,1.64,3.50,64.72,23.13,78.27,60.98,21.26,76.40,10.05,27.80,8.64,30.61,65.65,21.26,62.85,98.36,55.84
10003002200,99.77,65.65,94.16,0.23,70.79,97.43,12.38,23.13,30.61,99.77,8.18,75.93,41.82,0.23,96.96,59.58,11.45,29.67,99.77
10003002300,98.36,32.01,63.79,0.70,46.50,96.96,0.23,62.85,30.14,98.36,0.70,1.17,99.30,7.71,94.63,33.88,96.50,75.47,4.91
10003002400,87.62,45.56,24.53,8.64,27.34,47.43,53.04,17.52,43.22,55.84,73.13,25.93,41.36,57.24,33.88,48.36,91.36,17.06,3.04
10003002500,78.74,33.41,21.73,21.73,13.79,72.20,61.45,47.90,10.98,47.90,42.29,28.27,49.77,46.50,33.41,6.31,36.68,63.32,58.64
10003002600,98.83,54.44,45.56,2.57,34.81,78.74,23.60,17.99,87.15,96.96,40.42,0.23,46.03,14.72,34.81,84.35,99.77,31.54,96.50
10003002700,94.16,46.50,70.33,13.79,39.95,60.51,80.61,67.52,34.35,50.70,83.41,31.07,7.24,24.07,22.66,24.53,74.07,97.43,57.71
10003002800,53.97,38.55,26.40,25.93,1.17,97.90,96.03,48.83,13.32,0.70,97.90,12.38,15.19,95.56,77.80,52.57,63.32,67.52,78.74
10003002900,99.30,60.05,0.23,58.64,57.71,64.72,91.36,35.75,99.77,62.85,93.69,84.35,1.17,96.96,93.69,86.68,48.83,83.88,7.71
10003003002,96.50,67.06,8.64,99.30,0.70,99.30,94.16,94.63,0.23,88.55,6.78,99.30,2.10,50.23,19.86,98.83,6.31,2.10,59.58
10003010101,69.86,30.14,32.48,14.72,95.09,89.95,92.76,93.22,62.85,6.31,54.44,78.74,68.93,62.38,23.60,83.88,2.57,98.83,94.16
10003010104,58.18,39.49,23.13,49.77,34.35,43.22,70.33,43.22,25.00,27.34,82.94,36.21,55.37,76.40,4.44,87.62,12.38,92.76,78.27
10003010200,47.43,45.09,33.88,81.07,19.39,82.48,5.84,43.69,81.54,93.69,23.13,46.03,54.44,28.74,0.23,42.29,9.11,71.26,65.19
10003010300,49.30,31.07,25.93,73.13,38.55,90.42,16.59,79.67,95.56,77.34,36.68,63.32,86.21,69.86,18.93,88.08,7.24,93.69,43.69
10003010400,26.40,27.80,22.20,46.50,93.22,83.88,49.30,33.41,81.07,64.72,27.34,14.72,47.90,49.77,25.93,96.50,40.89,89.49,24.53
10003010502,41.36,43.69,59.11,60.05,7.71,86.68,58.18,28.27,44.63,51.17,68.46,18.46,39.49,60.98,16.12,85.75,7.71,67.06,48.83
10003010702,56.78,36.68,18.93,71.26,47.90,87.62,63.32,55.37,84.35,38.55,96.03,10.51,89.49,81.07,22.20,51.64,2.10,72.20,99.30
10003010800,20.33,19.39,56.78,33.88,80.14,83.41,33.88,70.33,91.36,65.19,49.30,85.28,12.38,33.88,53.50,75.93,13.32,57.24,66.59
10003010900,7.24,25.93,37.15,26.40,26.87,55.37,10.51,8.64,25.47,60.98,77.80,45.09,19.86,67.06,59.58,90.89,29.67,44.63,18.93
10003011000,11.92,24.53,61.45,32.01,42.76,39.02,21.73,30.14,18.46,54.44,63.79,41.36,26.87,37.62,5.84,62.85,57.71,58.64,28.27
10003011100,15.65,44.63,36.21,38.55,30.61,54.44,17.52,14.25,27.34,17.52,33.41,25.47,38.08,52.57,2.57,45.09,9.58,20.33,47.90
10003011201,25.00,2.57,81.54,27.34,95.56,25.47,97.43,94.16,85.28,80.61,3.97,55.84,91.82,32.94,8.18,95.09,3.97,82.94,76.87
10003011202,20.79,23.13,71.26,43.69,53.04,62.85,60.98,65.19,71.73,78.74,8.64,87.15,53.97,32.01,1.64,28.27,16.59,59.58,82.01
10003011203,28.27,8.18,49.30,30.61,77.80,89.02,91.82,97.90,55.84,22.66,7.71,19.86,74.53,44.63,9.11,77.80,24.07,86.68,27.34
10003011204,14.72,35.75,25.47,32.48,39.02,52.10,16.12,10.98,57.71,39.02,62.38,49.30,61.92,77.34,10.51,60.51,10.05,52.57,32.01
10003011205,10.98,17.99,46.96,45.56,69.39,77.80,12.85,34.81,66.12,83.88,75.47,34.81,25.00,38.08,41.82,79.21,5.37,35.75,45.56
10003011206,14.25,17.52,33.41,52.10,53.97,37.15,8.64,24.07,78.27,94.63,80.14,22.66,59.58,42.76,18.46,65.19,0.70,8.64,26.87
10003011300,6.31,20.33,40.42,21.26,39.49,54.91,10.98,19.86,19.39,66.59,51.64,76.87,17.52,54.91,53.04,60.98,6.78,96.03,42.76
10003011400,10.05,12.38,48.83,22.20,83.88,25.93,32.48,51.17,73.13,59.11,10.51,81.07,8.18,27.80,28.27,86.21,13.79,46.50,58.18
10003011500,29.21,14.25,83.41,17.99,82.94,82.94,89.49,76.87,88.55,43.69,9.58,26.87,27.80,29.67,24.07,72.66,20.79,83.41,95.09
10003011600,18.46,15.19,53.04,29.67,96.03,64.25,51.17,25.93,20.33,87.15,60.51,35.28,39.95,39.49,57.71,96.96,48.36,66.59,11.92
10003011700,3.04,12.85,57.71,40.89,9.11,88.08,6.78,25.00,28.74,71.73,94.63,86.68,3.04,52.10,83.88,47.90,19.39,43.22,51.17
10003011800,3.97,7.24,62.85,12.85,62.38,56.78,68.46,40.89,26.87,10.51,37.62,72.66,1.64,59.11,78.27,74.53,44.63,32.94,88.08
10003011900,17.52,10.05,96.96,20.79,40.89,77.34,13.32,68.93,43.69,86.21,86.68,94.16,0.70,20.79,91.36,93.22,86.68,43.69,88.55
10003012000,76.87,58.18,95.09,61.92,5.37,75.00,45.56,16.12,39.02,59.58,39.02,70.79,15.65,48.36,4.91,49.30,97.90,75.93,2.10
10003012100,34.81,33.88,80.61,35.75,29.21,52.57,34.81,19.39,15.65,19.86,44.16,50.70,32.01,84.81,54.91,87.15,58.18,81.07,37.62
10003012200,84.81,62.38,87.62,29.21,31.07,75.47,65.65,4.91,92.29,53.97,79.67,71.73,60.98,80.61,15.65,75.00,94.16,48.83,0.70
10003012300,88.55,68.93,93.22,10.51,87.15,69.39,67.52,0.23,11.45,37.15,30.14,73.13,36.68,37.15,25.00,82.94,22.66,27.34,67.52
