county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
17033,44.61,53.43,38.73,49.51,4.41,86.76,57.35,36.76,27.94,71.08,18.14,67.16,91.67,80.88,1.47,10.29,92.65
17035,36.76,45.59,45.59,17.16,21.08,19.12,83.82,77.94,22.06,4.41,46.57,7.35,58.33,88.73,86.76,6.37,50.49
17037,89.71,67.16,89.71,34.80,56.37,93.63,30.88,98.53,75.00,9.31,1.47,29.90,80.88,39.71,9.31,87.75,91.67
17039,47.55,21.08,58.33,40.69,48.53,64.22,34.80,53.43,45.59,61.27,15.20,68.14,54.41,82.84,66.18,24.02,95.59
17041,79.90,72.06,3.43,4.41,33.82,79.90,98.53,33.82,96.57,50.49,13.24,69.12,6.37,7.35,18.14,23.04,22.06
17043,98.53,16.18,70.10,28.92,37.75,49.51,80.88,7.35,4.41,99.51,92.65,3.43,1.47,3.43,75.98,83.82,12.25
17045,15.20,57.35,51.47,6.37,29.90,87.75,13.24,37.75,7.35,47.55,23.04,59.31,36.76,26.96,84.80,41.67,36.76
17047,29.90,28.92,50.49,24.02,3.43,83.82,19.12,30.88,46.57,70.10,77.94,72.06,27.94,32.84,16.18,78.92,69.12
17049,60.29,20.10,66.18,44.61,6.37,50.49,65.20,76.96,77.94,15.20,62.25,39.71,41.67,66.18,5.39,32.84,62.25
17051,28.92,90.69,4.41,63.24,25.98,56.37,77.94,91.67,89.71,64.22,25.98,1.47,7.35,15.20,10.29,53.43,85.78
17053,40.69,49.51,33.82,5.39,62.25,26.96,89.71,35.78,1.47,22.06,10.29,41.67,68.14,63.24,45.59,15.20,9.31
17055,20.10,86.76,72.06,2.45,51.47,46.57,68.14,87.75,56.37,93.63,36.76,77.94,60.29,56.37,78.92,48.53,21.08
17057,34.80,50.49,37.75,88.73,70.10,76.96,38.73,83.82,65.20,77.94,37.75,32.84,81.86,17.16,76.96,1.47,55.39
17059,3.43,78.92,52.45,1.47,46.57,10.29,73.04,22.06,5.39,29.90,89.71,90.69,16.18,46.57,81.86,59.31,84.80
17061,2.45,70.10,24.02,54.41,75.00,45.59,59.31,92.65,80.88,44.61,88.73,10.29,18.14,30.88,61.27,27.94,74.02
17063,84.80,11.27,41.67,39.71,34.80,32.84,16.18,90.69,59.31,5.39,4.41,64.22,12.25,79.90,83.82,80.88,30.88
17065,17.16,34.80,49.51,16.18,7.35,89.71,86.76,18.14,93.63,56.37,67.16,33.82,82.84,89.71,28.92,85.78,20.10
17067,22.06,15.20,75.00,64.22,95.59,24.02,51.47,59.31,73.04,90.69,71.08,25.00,79.90,71.08,40.69,25.98,48.53
17069,10.29,97.55,11.27,0.49,42.65,1.47,1.47,97.55,9.31,97.55,2.45,19.12,17.16,18.14,35.78,36.76,88.73
17071,1.47,26.96,22.06,42.65,99.51,20.10,64.22,15.20,23.04,87.75,81.86,18.14,14.22,28.92,12.25,91.67,41.67
17073,65.20,18.14,44.61,80.88,79.90,54.41,46.57,54.41,68.14,23.04,75.98,24.02,88.73,6.37,87.75,39.71,82.84
17075,52.45,42.65,14.22,19.12,40.69,98.53,10.29,17.16,25.98,7.35,61.27,16.18,61.27,91.67,59.31,84.80,93.63
17077,82.84,95.59,98.53,50.49,54.41,59.31,94.61,94.61,36.76,55.39,65.20,85.78,92.65,96.57,80.88,58.33,44.61
17079,49.51,14.22,27.94,36.76,1.47,38.73,61.27,31.86,75.98,18.14,69.12,17.16,65.20,69.12,3.43,7.35,38.73
17081,43.63,84.80,74.02,69.12,26.96,72.06,25.98,71.08,54.41,81.86,56.37,70.10,52.45,12.25,65.20,60.29,75.00
17083,38.73,25.00,69.12,27.94,69.12,25.00,58.33,75.00,88.73,92.65,53.43,82.84,22.06,16.18,2.45,71.08,67.16
17085,41.67,3.43,29.90,79.90,90.69,69.12,47.55,9.31,31.86,79.90,35.78,12.25,97.55,60.29,34.80,3.43,42.65
17087,19.12,85.78,12.25,95.59,2.45,22.06,53.43,85.78,13.24,95.59,22.06,87.75,95.59,20.10,19.12,56.37,6.37
17089,97.55,89.71,0.49,22.06,73.04,21.08,84.80,81.86,72.06,31.86,91.67,93.63,98.53,74.02,79.90,61.27,98.53
17091,86.76,88.73,36.76,35.78,50.49,29.90,43.63,32.84,38.73,0.49,3.43,31.86,47.55,68.14,13.24,65.20,1.47
17093,94.61,4.41,31.86,62.25,8.33,6.37,17.16,84.80,92.65,10.29,25.00,27.94,72.06,57.35,75.00,93.63,28.92
17095,55.39,73.04,65.20,87.75,89.71,80.88,69.12,34.80,44.61,48.53,55.39,34.80,84.80,59.31,42.65,75.98,57.35
17097,96.57,38.73,7.35,23.04,36.76,62.25,54.41,41.67,16.18,94.61,58.33,20.10,66.18,58.33,63.24,49.51,0.49
17099,70.10,59.31,15.20,25.98,72.06,60.29,28.92,79.90,15.20,46.57,12.25,63.24,55.39,48.53,56.37,89.71,2.45
17101,37.75,94.61,6.37,98.53,0.49,78.92,87.75,6.37,3.43,11.27,39.71,95.59,50.49,2.45,71.08,34.80,19.12
17103,63.24,35.78,21.08,92.65,67.16,55.39,66.18,47.55,10.29,42.65,8.33,30.88,83.82,38.73,39.71,50.49,68.14
17105,56.37,31.86,28.92,77.94,45.59,75.00,42.65,27.94,18.14,3.43,27.94,43.63,8.33,53.43,64.22,92.65,54.41
17107,61.27,64.22,77.94,91.67,66.18,25.98,76.96,8.33,11.27,21.08,20.10,98.53,35.78,4.41,38.73,79.90,99.51
17109,76.96,79.90,97.55,55.39,86.76,91.67,75.98,99.51,71.08,19.12,41.67,56.37,67.16,14.22,47.55,17.16,13.24
17111,92.65,7.35,20.10,30.88,44.61,44.61,29.90,72.06,67.16,68.14,7.35,23.04,75.98,47.55,89.71,11.27,5.39
17113,91.67,19.12,96.57,72.06,28.92,73.04,75.00,62.25,66.18,25.98,63.24,21.08,24.02,40.69,43.63,62.25,64.22
17115,68.14,87.75,91.67,31.86,74.02,27.94,31.86,10.29,28.92,32.84,11.27,75.98,26.96,64.22,67.16,46.57,97.55
17117,24.02,33.82,67.16,29.90,65.20,47.55,14.22,78.92,76.96,85.78,51.47,65.20,9.31,21.08,46.57,67.16,83.82
17119,75.00,37.75,90.69,52.45,58.33,18.14,40.69,56.37,87.75,75.98,34.80,96.57,46.57,61.27,51.47,55.39,25.00
17121,33.82,77.94,76.96,13.24,49.51,67.16,50.49,64.22,64.22,69.12,48.53,60.29,39.71,62.25,68.14,77.94,77.94
17123,42.65,12.25,40.69,37.75,78.92,14.22,70.10,19.12,6.37,40.69,31.86,25.98,75.00,86.76,36.76,20.10,40.69
17125,0.49,52.45,43.63,41.67,80.88,74.02,8.33,67.16,19.12,73.04,59.31,55.39,5.39,9.31,82.84,68.14,45.59
17127,12.25,82.84,71.08,15.20,17.16,58.33,15.20,29.90,82.84,28.92,97.55,38.73,93.63,29.90,48.53,96.57,11.27
17129,58.33,9.31,84.80,47.55,64.22,17.16,62.25,28.92,62.25,34.80,43.63,80.88,31.86,33.82,99.51,14.22,35.78
17131,31.86,6.37,68.14,81.86,85.78,30.88,25.00,58.33,42.65,30.88,83.82,22.06,32.84,41.67,62.25,16.18,53.43
17133,74.02,0.49,88.73,65.20,30.88,4.41,49.51,45.59,94.61,91.67,82.84,94.61,33.82,52.45,60.29,81.86,18.14
17135,5.39,65.20,61.27,94.61,52.45,52.45,79.90,24.02,8.33,16.18,85.78,78.92,42.65,37.75,53.43,82.84,26.96
17137,30.88,43.63,80.88,85.78,75.98,75.98,37.75,60.29,58.33,43.63,78.92,79.90,15.20,81.86,11.27,70.10,70.10
17139,50.49,55.39,5.39,14.22,32.84,85.78,97.55,13.24,97.55,27.94,33.82,13.24,21.08,0.49,20.10,4.41,72.06
17141,78.92,23.04,9.31,59.31,71.08,71.08,32.84,63.24,41.67,17.16,38.73,53.43,87.75,10.29,73.04,29.90,25.98
17143,87.75,80.88,93.63,76.96,81.86,28.92,63.24,12.25,51.47,59.31,26.96,42.65,25.00,8.33,27.94,42.65,86.76
17145,18.14,69.12,32.84,96.57,11.27,41.67,45.59,73.04,37.75,52.45,90.69,58.33,25.98,55.39,95.59,90.69,33.82
17147,72.06,1.47,79.90,46.57,12.25,34.80,7.35,21.08,61.27,74.02,9.31,89.71,23.04,65.20,69.12,33.82,81.86
17149,8.33,71.08,35.78,21.08,97.55,2.45,99.51,70.10,47.55,60.29,50.49,45.59,34.80,49.51,7.35,66.18,24.02
17151,9.31,74.02,39.71,43.63,10.29,5.39,39.71,51.47,2.45,96.57,87.75,8.33,99.51,95.59,26.96,30.88,51.47
17153,53.43,98.53,86.76,90.69,43.63,3.43,0.49,1.47,83.82,39.71,72.06,61.27,57.35,45.59,0.49,13.24,14.22
17155,57.35,8.33,17.16,74.02,61.27,84.80,24.02,14.22,52.45,75.00,24.02,48.53,40.69,85.78,96.57,64.22,37.75
17157,23.04,66.18,10.29,97.55,20.10,11.27,81.86,57.35,63.24,51.47,84.80,62.25,11.27,42.65,22.06,94.61,39.71
17159,39.71,54.41,55.39,11.27,23.04,13.24,93.63,38.73,12.25,13.24,66.18,36.76,89.71,36.76,74.02,8.33,23.04
17161,85.78,68.14,57.35,75.00,98.53,42.65,72.06,39.71,43.63,65.20,79.90,92.65,85.78,35.78,77.94,44.61,8.33
17163,83.82,93.63,95.59,93.63,57.35,12.25,22.06,2.45,99.51,57.35,16.18,71.08,69.12,87.75,4.41,63.24,7.35
17165,21.08,92.65,82.84,3.43,38.73,63.24,12.25,89.71,33.82,84.80,57.35,76.96,71.08,27.94,94.61,12.25,65.20
17167,80.88,32.84,94.61,73.04,60.29,43.63,23.04,5.39,85.78,67.16,29.90,88.73,48.53,19.12,97.55,43.63,32.84
17169,6.37,75.98,13.24,89.71,82.84,99.51,96.57,20.10,98.53,98.53,0.49,15.20,78.92,94.61,93.63,97.55,87.75
17171,11.27,48.53,53.43,12.25,96.57,7.35,74.02,82.84,55.39,66.18,32.84,52.45,0.49,98.53,41.67,54.41,76.96
17173,14.22,24.02,47.55,33.82,47.55,40.69,71.08,25.98,32.84,24.02,60.29,28.92,10.29,99.51,17.16,74.02,52.45
17175,16.18,25.98,25.00,56.37,68.14,90.69,11.27,44.61,74.02,62.25,68.14,2.45,76.96,5.39,30.88,40.69,60.29
17177,62.25,46.57,83.82,60.29,92.65,77.94,2.45,11.27,29.90,33.82,14.22,11.27,90.69,43.63,29.90,31.86,79.90
17179,73.04,5.39,78.92,58.33,53.43,23.04,78.92,43.63,60.29,38.73,21.08,73.04,51.47,11.27,33.82,38.73,43.63
17181,32.84,61.27,23.04,45.59,14.22,53.43,52.45,65.20,91.67,80.88,93.63,57.35,94.61,44.61,90.69,98.53,94.61
17183,69.12,91.67,54.41,38.73,41.67,61.27,21.08,16.18,24.02,6.37,5.39,37.75,3.43,90.69,88.73,72.06,15.20
17185,48.53,40.69,73.04,7.35,5.39,70.10,27.94,42.65,26.96,82.84,49.51,86.76,49.51,22.06,6.37,57.35,16.18
17187,75.98,51.47,64.22,71.08,87.75,92.65,3.43,88.73,53.43,26.96,99.51,54.41,59.31,1.47,15.20,26.96,58.33
17189,46.57,13.24,75.98,68.14,18.14,33.82,56.37,50.49,81.86,78.92,80.88,84.80,73.04,51.47,92.65,37.75,73.04
17191,25.00,47.55,46.57,20.10,15.20,68.14,88.73,23.04,49.51,41.67,86.76,47.55,63.24,50.49,85.78,19.12,46.57
17193,7.35,58.33,48.53,10.29,16.18,82.84,33.82,26.96,35.78,76.96,73.04,91.67,53.43,31.86,14.22,86.76,27.94
17195,71.08,30.88,16.18,53.43,91.67,51.47,48.53,55.39,34.80,20.10,52.45,66.18,96.57,24.02,24.02,99.51,4.41
17197,95.59,36.76,19.12,57.35,25.00,9.31,26.96,52.45,70.10,58.33,45.59,6.37,28.92,77.94,8.33,73.04,96.57
17199,59.31,60.29,85.78,25.00,22.06,37.75,67.16,66.18,79.90,86.76,54.41,83.82,86.76,75.98,32.84,75.00,47.55
17201,88.73,83.82,42.65,51.47,88.73,66.18,9.31,46.57,21.08,35.78,17.16,50.49,37.75,13.24,25.98,51.47,34.80
17203,77.94,2.45,81.86,66.18,27.94,36.76,18.14,74.02,84.80,25.00,19.12,14.22,45.59,23.04,44.61,5.39,89.71
