county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
32001,60.11,81.08,54.66,93.65,71.53,10.33,45.11,12.97,12.78,89.93,49.38,90.25,5.62,4.98,46.80,10.17,87.48
32003,77.13,96.45,77.26,29.23,84.83,4.60,90.82,30.19,49.57,86.71,12.05,77.58,42.85,4.28,76.24,23.57,91.07
32005,17.78,77.71,45.66,86.55,71.28,2.43,16.06,75.29,3.49,88.94,57.37,62.59,42.38,89.10,25.03,36.55,80.76
32007,46.26,94.10,32.89,84.42,73.38,88.37,5.81,48.01,25.89,44.99,2.69,42.19,2.05,93.30,90.50,89.80,3.90
32009,59.15,60.68,18.41,87.51,1.61,3.58,29.01,41.96,22.77,80.22,21.59,97.76,3.33,0.14,34.90,2.98,65.93
32011,9.28,66.12,34.42,82.61,41.58,10.11,5.14,97.95,64.91,70.70,2.78,94.83,0.30,96.74,98.11,0.88,6.89
32013,61.92,90.47,11.66,89.29,76.21,55.87,13.77,42.47,20.45,40.98,4.92,82.80,1.32,29.58,90.91,71.37,26.11
32015,55.33,92.12,12.24,87.99,93.62,83.02,14.40,76.46,4.66,66.34,3.87,61.70,0.33,95.91,98.07,14.66,6.57
32017,48.62,75.22,28.41,91.65,93.84,44.92,12.52,19.18,9.31,97.02,44.19,64.47,15.93,22.39,19.75,39.19,61.63
32019,62.27,76.97,26.53,90.15,55.52,9.37,49.79,30.54,3.04,89.13,8.70,85.50,17.33,44.92,40.25,49.09,93.08
32021,66.25,61.76,68.28,97.76,81.43,1.07,89.54,93.01,9.50,87.35,86.33,1.96,0.56,39.51,77.55,48.68,57.59
32023,64.15,43.20,22.29,89.19,62.01,2.05,82.13,48.04,1.03,93.33,12.14,74.90,34.87,26.78,56.22,44.10,92.82
32027,67.43,84.68,0.91,92.12,99.67,64.18,11.54,40.21,63.13,71.91,83.91,56.16,18.25,88.18,38.56,60.17,17.65
32029,3.52,67.27,48.65,81.78,38.34,0.78,20.29,95.81,28.82,84.77,19.94,52.31,51.64,77.29,43.78,59.53,17.17
32031,52.18,92.85,59.44,80.12,75.73,6.19,61.06,11.73,39.07,66.82,33.98,78.53,15.61,51.45,50.72,62.81,63.13
32033,56.67,83.59,9.34,94.06,97.47,86.55,9.63,65.13,8.29,93.14,17.68,68.73,2.15,84.74,91.01,60.58,5.46
32510,54.63,86.08,32.70,84.77,82.70,3.10,56.35,21.91,10.96,65.77,57.94,57.50,8.07,57.53,45.81,10.42,92.70
