county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
5039,27.33,44.67,74.00,86.00,76.67,86.00,39.33,99.33,56.67,15.33,28.67,87.33,0.67,68.67,0.67,54.00,20.67
5041,3.33,82.00,76.67,63.33,10.00,44.67,95.33,79.33,87.33,88.67,38.00,84.67,92.67,78.00,90.00,20.67,88.67
5043,12.67,63.33,79.33,51.33,40.67,32.67,80.67,7.33,12.67,71.33,72.67,91.33,66.00,11.33,60.67,63.33,47.33
5045,91.33,34.00,96.67,23.33,48.67,64.67,20.67,4.67,38.00,44.67,84.67,39.33,36.67,35.33,40.67,74.00,24.67
5047,79.33,50.00,15.33,76.67,86.00,62.00,98.00,0.67,99.33,42.00,59.33,48.67,35.33,98.00,39.33,24.67,92.67
5049,46.00,3.33,8.67,56.67,20.67,70.00,51.33,46.00,72.67,95.33,42.00,20.67,80.67,60.67,28.67,4.67,46.00
5051,64.67,42.00,63.33,92.67,22.00,42.00,3.33,10.00,34.00,67.33,8.67,78.00,75.33,24.67,74.00,38.00,30.00
5053,84.67,4.67,88.67,35.33,91.33,8.67,83.33,36.67,44.67,54.00,27.33,90.00,63.33,44.67,26.00,8.67,62.00
5055,62.00,12.67,52.67,0.67,30.00,36.67,63.33,23.33,63.33,27.33,51.33,92.67,86.00,55.33,16.67,80.67,22.00
5057,40.67,96.67,64.67,39.33,42.00,0.67,79.33,47.33,3.33,52.67,71.33,0.67,74.00,66.00,47.33,18.00,96.67
5059,60.67,32.67,58.00,44.67,95.33,18.00,28.67,39.33,28.67,56.67,75.33,26.00,23.33,31.33,20.67,83.33,54.00
5061,56.67,91.33,55.33,62.00,39.33,3.33,27.33,55.33,27.33,40.67,52.67,30.00,4.67,84.67,79.33,64.67,4.67
5063,68.67,38.00,48.67,19.33,16.67,52.67,35.33,42.00,43.33,63.33,68.67,63.33,51.33,14.00,27.33,79.33,51.33
5065,38.00,7.33,16.67,32.67,64.67,63.33,14.00,32.67,14.00,84.67,12.67,40.67,95.33,62.00,66.00,88.67,15.33
5067,15.33,47.33,27.33,30.00,14.00,60.67,42.00,78.00,90.00,50.00,94.00,76.67,72.67,88.67,94.00,92.67,14.00
5069,16.67,59.33,95.33,60.67,70.00,84.67,62.00,68.67,75.33,66.00,34.00,10.00,54.00,91.33,31.33,47.33,8.67
5071,72.67,86.00,24.67,24.67,38.00,59.33,67.33,98.00,10.00,91.33,95.33,66.00,68.67,83.33,35.33,96.67,95.33
5073,11.33,62.00,56.67,96.67,78.00,31.33,46.00,76.67,4.67,24.67,47.33,38.00,52.67,80.67,78.00,50.00,70.00
5075,42.00,20.67,23.33,18.00,18.00,47.33,74.00,18.00,60.67,60.67,83.33,56.67,78.00,34.00,38.00,27.33,82.00
5077,0.67,84.67,20.67,7.33,98.00,96.67,23.33,19.33,42.00,74.00,18.00,42.00,2.00,67.33,92.67,86.00,74.00
5079,10.00,76.67,30.00,2.00,99.33,90.00,0.67,35.33,74.00,92.67,58.00,86.00,90.00,48.67,36.67,11.33,76.67
5081,50.00,51.33,59.33,98.00,90.00,15.33,26.00,12.67,86.00,32.67,46.00,74.00,20.67,94.00,24.67,91.33,3.33
5083,75.33,43.33,36.67,67.33,83.33,91.33,96.67,72.67,7.33,46.00,67.33,55.33,58.00,52.67,22.00,2.00,67.33
5085,94.00,23.33,92.67,12.67,80.67,23.33,60.67,34.00,71.33,12.67,30.00,52.67,60.67,30.00,96.67,62.00,39.33
5087,74.00,56.67,7.33,36.67,67.33,24.67,24.67,84.67,54.00,4.67,80.67,50.00,62.00,99.33,46.00,16.67,87.33
5089,52.67,2.00,18.00,71.33,44.67,55.33,82.00,16.67,26.00,90.00,2.00,14.00,55.33,59.33,8.67,71.33,18.00
5091,47.33,74.00,75.33,84.67,79.33,7.33,4.67,11.33,40.67,2.00,82.00,80.67,34.00,90.00,58.00,78.00,52.67
5093,14.00,64.67,70.00,3.33,3.33,68.67,59.33,14.00,47.33,36.67,54.00,23.33,22.00,42.00,10.00,67.33,34.00
5095,6.00,58.00,50.00,74.00,2.00,58.00,56.67,92.67,62.00,22.00,22.00,43.33,76.67,70.00,67.33,39.33,44.67
5097,71.33,54.00,0.67,99.33,72.67,50.00,38.00,22.00,96.67,3.33,60.67,19.33,3.33,0.67,88.67,34.00,90.00
5099,18.00,71.33,51.33,87.33,84.67,79.33,7.33,74.00,19.33,7.33,96.67,2.00,99.33,46.00,82.00,26.00,48.67
5101,51.33,26.00,2.00,75.33,58.00,54.00,55.33,40.67,55.33,30.00,87.33,6.00,12.67,63.33,59.33,72.67,11.33
5103,20.67,40.67,87.33,91.33,59.33,27.33,78.00,86.00,67.33,87.33,66.00,12.67,48.67,74.00,7.33,52.67,42.00
5105,63.33,24.67,44.67,22.00,87.33,6.00,92.67,63.33,20.67,23.33,48.67,18.00,71.33,76.67,84.67,76.67,6.00
5107,2.00,90.00,86.00,40.67,0.67,75.33,75.33,2.00,18.00,16.67,6.00,47.33,39.33,86.00,83.33,59.33,79.33
5109,66.00,75.33,40.67,68.67,50.00,10.00,15.33,75.33,6.00,48.67,86.00,46.00,11.33,16.67,91.33,3.33,55.33
5111,35.33,39.33,31.33,6.00,19.33,30.00,58.00,59.33,68.67,11.33,92.67,67.33,50.00,23.33,70.00,75.33,10.00
5113,58.00,72.67,26.00,95.33,43.33,14.00,36.67,3.33,23.33,55.33,64.67,34.00,94.00,40.67,51.33,82.00,31.33
5115,83.33,66.00,60.67,26.00,31.33,56.67,66.00,28.67,11.33,94.00,88.67,54.00,19.33,64.67,54.00,44.67,91.33
5117,32.67,6.00,42.00,64.67,55.33,40.67,16.67,96.67,95.33,58.00,40.67,98.00,82.00,79.33,98.00,31.33,68.67
5119,86.00,55.33,99.33,66.00,27.33,92.67,10.00,62.00,64.67,51.33,10.00,15.33,59.33,39.33,80.67,14.00,60.67
5121,54.00,8.67,22.00,28.67,11.33,46.00,11.33,48.67,92.67,62.00,90.00,27.33,15.33,27.33,44.67,60.67,80.67
5123,8.67,87.33,62.00,4.67,82.00,87.33,6.00,30.00,70.00,34.00,23.33,8.67,8.67,50.00,18.00,22.00,56.67
5125,96.67,11.33,94.00,27.33,88.67,22.00,64.67,80.67,52.67,31.33,15.33,36.67,16.67,38.00,95.33,55.33,63.33
5127,67.33,83.33,12.67,70.00,94.00,98.00,99.33,24.67,2.00,26.00,26.00,94.00,32.67,7.33,72.67,70.00,28.67
5129,76.67,19.33,10.00,72.67,56.67,80.67,34.00,50.00,79.33,8.67,76.67,7.33,84.67,26.00,32.67,56.67,7.33
5131,95.33,94.00,47.33,88.67,26.00,99.33,48.67,82.00,31.33,39.33,78.00,60.67,91.33,6.00,71.33,46.00,64.67
5133,87.33,99.33,3.33,20.67,32.67,2.00,40.67,67.33,94.00,76.67,16.67,68.67,24.67,19.33,56.67,10.00,0.67
5135,39.33,16.67,6.00,55.33,7.33,71.33,19.33,54.00,48.67,47.33,39.33,58.00,79.33,20.67,12.67,28.67,32.67
5137,30.00,22.00,4.67,34.00,52.67,48.67,87.33,43.33,16.67,86.00,50.00,4.67,18.00,15.33,99.33,68.67,36.67
5139,36.67,70.00,84.67,83.33,75.33,34.00,31.33,31.33,84.67,28.67,43.33,72.67,14.00,8.67,62.00,6.00,98.00
5141,43.33,28.67,14.00,52.67,34.00,20.67,22.00,20.67,0.67,19.33,4.67,96.67,67.33,72.67,2.00,30.00,19.33
5143,98.00,95.33,68.67,38.00,24.67,94.00,8.67,58.00,51.33,96.67,55.33,62.00,70.00,96.67,87.33,0.67,2.00
5145,70.00,35.33,67.33,16.67,35.33,39.33,44.67,44.67,30.00,43.33,91.33,75.33,27.33,28.67,50.00,51.33,66.00
5147,7.33,60.67,28.67,50.00,4.67,88.67,50.00,87.33,8.67,0.67,31.33,99.33,28.67,58.00,43.33,43.33,26.00
5149,90.00,98.00,34.00,14.00,66.00,16.67,94.00,94.00,22.00,68.67,20.67,24.67,42.00,18.00,6.00,40.67,23.33
