tract,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17,PC#18,PC#19
5001480100,43.87,0.80,26.50,58.91,52.19,93.36,11.17,44.16,20.51,83.72,52.19,34.23,71.46,30.73,15.99,16.42,20.36,46.35,38.47
5001480200,35.40,0.95,40.07,43.14,49.71,69.27,6.50,59.49,27.23,69.85,53.36,78.91,50.73,21.97,45.47,71.17,31.02,25.04,51.90
5001480300,62.70,11.02,66.06,72.19,61.39,48.39,25.77,79.64,19.34,72.19,55.84,94.67,37.15,57.01,67.66,91.02,66.06,39.64,8.39
5001480400,95.11,14.23,77.74,75.11,65.47,8.54,57.45,96.28,41.24,51.17,94.09,94.23,29.12,55.11,76.57,95.99,5.18,66.64,20.22
5001480500,44.01,15.11,50.73,58.03,35.40,12.48,14.53,44.31,58.61,91.17,61.09,31.75,76.86,32.04,40.51,58.18,4.16,62.26,58.32
5001480600,47.23,12.34,47.66,72.63,33.50,7.37,20.07,61.97,84.31,80.95,16.42,70.15,56.42,12.48,93.65,98.32,46.50,25.91,28.98
5001480700,81.53,15.40,39.20,70.88,47.96,36.13,28.10,74.09,63.87,71.61,48.98,59.64,53.50,23.72,47.37,33.80,48.10,45.62,25.77
5001480800,36.57,8.98,37.15,64.45,51.90,7.08,4.45,71.61,48.54,98.03,45.91,70.88,60.51,43.87,69.85,59.93,83.72,77.59,11.61
5003960100,75.55,5.62,54.09,75.84,83.87,47.23,8.10,70.58,63.28,88.39,40.22,62.26,59.93,23.58,58.18,57.88,20.51,27.66,17.74
5003960200,40.22,19.78,42.85,93.50,89.12,83.14,10.00,35.99,73.94,96.72,25.04,72.63,70.15,29.27,7.37,67.81,9.27,8.25,65.91
5003960300,84.31,30.15,35.84,62.41,82.99,64.31,7.96,47.23,73.65,88.54,25.33,42.41,44.45,19.64,82.12,22.70,80.22,79.20,33.21
5003960400,76.28,1.68,54.82,51.31,84.45,18.47,2.12,73.80,49.42,72.04,31.61,55.99,64.74,15.40,77.45,55.40,39.05,28.25,66.50
5003960500,52.48,11.31,39.93,55.69,91.90,61.53,18.76,23.14,61.82,90.44,4.16,69.12,81.39,12.19,12.34,69.27,40.95,87.23,75.84
5003960600,71.17,16.28,72.77,52.63,84.01,6.06,3.28,54.67,73.07,66.06,14.67,95.40,33.36,35.26,12.63,26.50,71.75,84.74,7.81
5003960700,72.92,4.89,61.24,85.77,92.04,14.09,10.88,81.09,55.84,59.93,28.69,86.35,85.33,26.06,35.69,81.82,25.18,54.38,42.70
5005950100,22.41,33.80,39.49,22.12,8.83,14.23,38.03,42.99,19.78,13.94,76.72,81.39,21.82,47.66,32.04,87.37,81.82,31.61,35.84
5005950200,14.23,7.08,44.31,10.00,7.66,46.35,23.14,40.95,9.27,12.77,90.88,50.58,21.97,53.80,14.09,19.05,45.47,37.30,46.20
5005950300,23.58,34.82,31.31,24.45,5.62,14.96,32.92,58.91,21.39,33.07,96.13,4.01,57.88,51.61,65.77,74.53,92.77,85.33,30.58
5005950400,11.02,13.65,41.82,6.93,26.20,1.39,77.59,51.90,7.52,38.47,84.16,46.64,34.23,46.79,2.55,71.02,81.24,55.69,37.01
5005950500,27.96,36.13,18.91,28.69,18.47,79.05,42.41,86.64,17.45,15.11,38.47,41.97,59.49,68.10,9.42,24.74,98.18,34.38,8.69
5005950600,20.22,4.31,16.86,10.73,31.02,73.21,66.06,56.72,2.41,19.34,85.47,69.27,41.53,37.15,17.59,52.63,83.14,38.76,38.32
5005950700,35.26,5.47,19.20,5.18,27.23,32.04,87.52,73.65,8.10,14.53,82.55,95.55,28.10,16.57,10.44,40.07,62.12,69.12,26.93
5005950800,18.91,7.52,21.39,26.93,15.55,88.10,40.66,46.06,12.19,14.38,92.92,47.08,42.26,74.96,2.26,8.54,74.23,88.10,88.25
5005950900,27.23,29.85,30.73,45.04,14.53,35.84,73.80,55.69,71.31,36.13,86.79,52.77,49.27,67.96,19.34,61.82,37.45,43.72,40.51
5007020101,23.43,73.07,20.07,59.64,53.94,88.25,96.13,19.64,66.79,8.83,59.34,20.22,50.29,89.27,72.77,34.82,0.66,8.54,46.79
5007020102,20.07,85.33,19.78,82.99,63.14,39.20,90.00,30.88,29.71,7.52,79.64,52.04,58.47,79.05,51.46,66.35,74.82,46.64,16.13
5007020201,51.90,95.26,11.46,68.54,26.64,29.12,46.93,9.27,65.18,37.01,81.39,32.77,7.81,71.61,35.11,85.47,42.70,99.20,2.26
5007020203,12.48,88.39,20.36,20.22,86.35,55.84,96.72,54.53,6.50,62.85,79.34,58.03,27.81,49.71,10.29,73.50,84.01,81.53,15.11
5007020205,76.57,98.03,0.66,99.05,47.37,2.26,61.97,7.81,28.39,27.37,71.61,79.20,43.87,43.43,76.42,37.88,26.64,99.93,1.68
5007020206,65.18,99.49,1.39,94.96,38.18,45.62,15.40,34.67,6.93,54.23,62.99,74.53,31.90,31.17,7.08,83.87,25.33,88.98,1.39
5007020301,78.91,97.88,3.14,11.31,10.29,54.38,12.48,46.50,40.07,48.83,18.61,5.18,11.46,48.69,82.41,33.07,0.51,98.76,0.95
5007020302,77.15,98.32,10.73,42.55,6.06,65.33,19.49,0.22,51.90,46.64,44.45,84.60,82.12,62.70,90.58,12.19,12.77,97.74,0.07
5007020304,16.86,93.94,63.87,12.77,20.95,82.70,42.26,98.18,78.03,26.35,42.12,10.29,49.85,59.49,41.97,79.64,23.14,95.26,24.16
5007020305,24.89,92.48,44.60,57.59,28.25,40.95,58.18,18.03,42.41,11.17,74.23,91.17,83.87,58.32,87.23,92.77,2.85,99.49,27.08
5007020401,22.85,94.38,24.45,30.58,38.76,57.30,48.39,9.56,26.50,54.82,94.96,63.14,23.72,45.47,12.48,45.62,7.66,92.92,1.09
5007020402,46.35,97.15,7.08,14.09,71.31,4.89,93.21,6.93,3.28,86.93,35.40,76.28,92.04,19.20,40.22,83.28,6.06,98.47,1.24
5007020404,64.01,97.74,3.58,90.29,18.61,46.93,12.34,1.97,20.07,31.90,86.35,85.91,64.31,28.39,10.88,76.28,10.29,98.61,0.36
5007020405,2.26,87.96,65.18,61.24,54.23,50.15,68.39,80.22,40.95,26.50,60.80,72.77,27.96,92.77,75.99,72.48,60.66,97.15,24.45
5007020501,5.18,93.65,68.10,66.20,30.88,91.75,42.99,99.05,80.36,12.63,34.67,22.55,64.60,74.23,36.42,48.25,3.43,86.50,57.74
5007020503,5.77,97.01,82.12,2.26,22.99,98.61,19.05,99.93,84.60,47.81,3.28,0.22,70.73,26.64,1.24,73.07,45.91,54.96,39.78
5007020504,36.42,94.23,39.34,31.17,12.92,90.00,36.86,54.96,85.47,11.75,26.64,31.90,72.34,84.74,47.66,56.42,6.93,98.32,10.88
5007020603,0.51,95.55,91.61,19.20,72.34,98.03,59.78,99.78,22.26,65.47,2.85,43.58,54.53,77.45,95.55,57.30,6.64,73.94,87.81
5007020604,17.74,90.29,51.90,30.44,34.67,78.03,81.39,17.01,81.68,41.53,66.20,38.03,50.44,92.04,13.07,88.25,12.63,61.09,95.26
5007020605,8.54,85.62,65.04,45.33,45.62,63.28,89.85,45.33,64.16,14.67,35.69,83.87,78.76,94.96,92.63,80.22,59.93,48.98,13.36
5007020606,0.95,78.47,64.31,79.34,62.99,86.20,78.03,31.75,21.68,19.49,94.82,95.69,56.28,92.34,84.60,13.07,54.82,92.77,37.59
5007020701,2.55,73.65,57.74,54.23,55.99,44.74,88.69,30.15,52.19,24.89,91.31,62.85,29.71,91.75,23.72,76.86,57.59,72.04,22.26
5007020703,1.53,64.45,65.47,38.03,39.34,71.75,49.12,52.77,25.62,3.58,88.69,47.37,52.19,95.11,27.08,24.89,51.90,67.96,66.20
5007020704,2.85,61.97,55.99,78.47,42.26,82.41,76.57,18.76,57.59,3.72,88.10,59.34,41.97,96.86,84.89,29.56,35.99,13.94,13.80
5007020801,1.39,19.34,44.89,8.83,56.86,52.19,29.12,16.13,0.51,0.22,95.69,59.93,28.39,83.28,11.61,18.76,88.98,80.66,28.54
5007020803,4.60,51.17,46.50,2.55,76.42,38.91,96.42,27.37,8.39,21.39,84.74,76.57,26.50,58.61,29.42,86.35,64.45,28.98,17.15
5007020805,3.72,71.46,63.28,26.06,52.48,1.68,73.07,75.26,15.11,1.53,91.75,97.59,31.61,44.01,70.29,89.85,46.79,99.05,19.20
5007020806,4.31,57.30,57.30,61.09,42.41,71.31,67.81,21.82,54.96,2.26,96.28,69.85,27.08,87.52,29.56,85.18,25.04,49.85,72.34
5007020901,6.64,91.17,70.88,84.89,28.69,71.90,69.71,40.80,85.33,32.77,84.89,63.28,90.88,94.53,78.32,72.77,17.30,72.48,37.74
5007020902,11.75,83.14,38.32,86.35,57.01,59.34,86.50,64.74,66.50,12.19,73.94,21.82,48.54,93.94,76.72,93.80,9.42,65.62,86.50
5007021001,20.66,75.99,14.96,16.42,88.25,29.56,98.76,36.13,41.68,51.75,71.17,29.85,43.72,87.96,86.50,37.01,18.91,22.12,47.08
5007021002,35.55,89.56,12.34,39.05,58.91,41.97,73.94,84.45,69.42,35.11,61.82,32.04,34.82,95.84,74.09,42.55,30.58,13.36,22.70
5007021101,45.77,95.69,8.83,17.01,81.68,8.25,92.92,95.11,54.38,91.46,32.77,54.38,29.56,71.46,73.94,48.69,6.35,91.61,5.62
5007021102,46.79,96.57,1.53,13.07,98.47,0.51,99.34,65.62,10.15,99.20,4.01,80.07,43.28,88.69,20.36,39.20,46.35,11.75,2.99
5007021201,55.99,94.96,19.93,15.84,87.08,5.62,99.64,87.96,92.04,96.13,48.39,88.25,95.40,67.81,27.52,81.24,82.85,93.36,60.22
5007021202,37.45,89.85,7.52,8.39,78.61,10.15,81.97,27.96,14.23,75.84,96.86,69.71,31.17,59.20,89.42,38.76,23.28,91.31,6.50
5007021301,10.00,78.91,17.45,16.57,95.84,10.44,98.18,84.16,15.84,89.71,63.58,75.11,57.30,89.42,60.07,87.08,35.40,10.00,70.58
5007021304,0.66,94.82,84.31,69.85,53.65,97.59,60.07,99.64,86.20,18.18,4.74,34.53,66.35,86.79,48.25,48.54,5.62,96.28,83.72
5007021305,18.32,90.00,21.09,36.42,79.78,73.36,95.55,70.88,54.09,64.31,58.03,46.50,14.67,82.85,54.09,90.58,25.77,15.99,13.65
5007021306,0.22,87.08,86.93,88.10,79.64,92.48,74.82,93.50,5.62,32.48,18.47,99.34,15.26,99.20,99.93,45.04,0.80,8.10,82.55
5007021308,0.36,87.66,88.83,98.32,56.28,58.32,54.82,86.79,24.45,22.85,49.85,98.91,46.06,99.49,99.78,59.20,1.97,5.18,68.83
5007021310,6.35,91.75,42.26,71.46,65.04,35.40,82.99,37.59,41.09,57.59,62.55,71.02,19.64,79.93,79.20,96.13,14.38,86.20,3.43
5007021311,3.14,87.52,58.32,91.61,79.34,76.42,95.84,52.92,60.80,52.48,66.79,84.45,26.20,97.59,98.18,48.98,36.28,65.91,84.60
5007021404,41.09,79.05,11.31,51.61,47.23,41.82,84.16,22.26,39.78,2.12,52.92,61.82,37.01,71.75,72.63,86.20,8.10,82.41,14.09
5007021405,7.52,37.01,31.02,6.35,79.93,34.38,93.65,48.54,2.99,4.89,65.47,80.36,25.47,64.01,53.21,41.97,23.72,16.13,51.61
5007021406,34.53,96.42,21.97,96.13,51.46,81.53,49.56,97.74,47.08,34.38,89.56,23.43,45.91,38.61,54.23,43.28,14.96,70.44,95.55
5007021407,12.63,57.01,41.97,39.78,31.46,46.50,52.92,18.91,40.51,0.80,80.66,39.78,31.75,86.93,43.28,40.80,61.53,57.30,18.91
5007021408,62.55,95.84,3.87,79.64,53.21,20.66,76.86,51.17,47.96,27.81,17.88,13.65,16.28,81.53,32.77,54.96,9.12,94.82,32.34
5007021409,4.16,59.93,46.35,23.28,56.13,11.31,67.52,47.52,11.75,8.10,52.04,51.90,21.09,95.26,77.88,30.00,74.96,5.47,12.04
5009790100,21.09,37.45,23.72,34.23,25.33,63.87,65.77,57.30,46.06,10.15,51.90,70.00,61.97,90.88,6.35,59.64,57.01,40.66,31.17
5009790200,47.52,29.71,13.65,24.89,33.65,27.66,89.56,82.12,43.14,13.80,92.48,76.72,71.31,38.47,21.97,46.35,87.81,70.88,44.01
5009790300,29.85,28.39,23.14,47.52,21.82,88.54,67.96,42.55,74.09,24.45,87.23,55.26,55.26,77.88,42.85,65.18,54.53,33.80,55.69
5009790400,21.68,41.68,19.34,62.85,41.39,76.28,86.93,50.29,66.64,31.61,72.04,55.55,82.41,84.60,11.75,92.63,62.70,26.35,33.07
5009790501,21.39,41.53,48.10,18.91,10.73,25.62,46.35,65.04,80.07,21.82,92.63,39.20,54.38,54.53,17.30,88.54,19.20,68.10,29.56
5009790502,69.85,47.96,34.09,6.64,8.39,39.05,87.96,59.34,97.01,10.73,33.21,73.50,38.91,70.15,94.82,84.16,98.61,43.14,64.45
5009790600,38.91,62.26,35.99,7.81,27.96,0.80,89.71,46.93,61.39,48.39,73.36,70.44,40.66,61.24,75.11,34.23,91.02,97.30,26.20
5011950100,66.50,49.12,25.62,43.43,84.31,71.46,0.80,14.82,11.90,93.07,15.99,55.11,7.96,44.45,13.36,24.16,11.75,92.04,97.15
5011950200,76.86,50.29,27.23,0.95,99.78,23.58,99.05,46.35,6.64,99.93,1.68,82.41,5.18,30.00,51.02,5.47,2.26,94.38,10.73
5011950300,84.89,15.99,40.36,68.69,85.62,48.25,7.66,82.85,29.56,48.54,79.93,82.99,56.57,11.61,78.03,22.85,90.88,96.86,71.90
5011950400,95.26,75.84,26.64,94.67,80.22,4.74,9.42,70.29,59.05,55.40,9.27,86.06,44.01,30.44,55.84,66.06,45.62,91.17,97.45
5011950500,80.66,25.91,52.48,36.57,80.36,55.99,5.18,69.71,82.26,82.70,38.91,98.76,6.93,17.74,96.86,35.84,21.97,29.71,6.79
5013480100,64.31,4.45,33.21,48.98,81.39,36.57,1.09,66.93,66.93,93.80,45.33,15.69,80.80,61.53,39.78,90.44,6.50,57.88,67.96
5013480200,68.10,12.77,32.77,70.44,90.44,86.93,18.47,41.24,62.12,51.46,50.29,44.89,73.50,24.89,39.64,7.37,15.11,85.18,29.71
