county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
1103,84.33,36.57,72.39,9.70,45.52,58.96,55.97,30.60,64.93,91.79,33.58,52.99,54.48,73.88,47.01,42.54,45.52
1105,5.22,67.91,87.31,42.54,35.07,93.28,32.09,36.57,2.24,2.24,64.93,96.27,6.72,15.67,30.60,3.73,18.66
1107,27.61,42.54,30.60,18.66,69.40,91.79,33.58,54.48,93.28,75.37,23.13,58.96,33.58,47.01,87.31,61.94,35.07
1109,42.54,90.30,84.33,64.93,17.16,27.61,96.27,78.36,82.84,0.75,8.21,35.07,97.76,24.63,15.67,5.22,64.93
1111,41.04,30.60,26.12,87.31,12.69,39.55,51.49,27.61,9.70,39.55,67.91,48.51,29.10,20.15,29.10,87.31,79.85
1113,44.03,82.84,85.82,84.33,23.13,14.18,41.04,12.69,12.69,79.85,18.66,99.25,82.84,76.87,61.94,84.33,32.09
1115,90.30,47.01,33.58,91.79,79.85,84.33,39.55,52.99,26.12,48.51,55.97,21.64,88.81,8.21,64.93,67.91,87.31
1117,99.25,85.82,58.96,52.99,88.81,76.87,12.69,24.63,48.51,85.82,91.79,15.67,51.49,18.66,0.75,35.07,8.21
1119,6.72,96.27,93.28,2.24,48.51,50.00,93.28,99.25,18.66,54.48,96.27,45.52,44.03,85.82,94.78,88.81,78.36
1121,35.07,54.48,29.10,60.45,24.63,57.46,72.39,32.09,57.46,72.39,20.15,18.66,79.85,70.90,45.52,48.51,29.10
1123,36.57,55.97,17.16,61.94,20.15,23.13,52.99,17.16,23.13,38.06,70.90,9.70,14.18,2.24,18.66,55.97,91.79
1125,81.34,88.81,78.36,36.57,85.82,96.27,47.01,57.46,39.55,5.22,11.19,87.31,90.30,97.76,51.49,33.58,73.88
1127,38.06,23.13,32.09,30.60,54.48,73.88,38.06,88.81,15.67,41.04,24.63,27.61,64.93,63.43,2.24,36.57,27.61
1129,23.13,20.15,76.87,58.96,99.25,3.73,97.76,3.73,66.42,12.69,58.96,12.69,27.61,81.34,55.97,27.61,94.78
1131,2.24,63.43,82.84,57.46,81.34,87.31,2.24,23.13,5.22,69.40,21.64,3.73,36.57,75.37,63.43,50.00,52.99
1133,47.01,3.73,24.63,27.61,50.00,63.43,69.40,90.30,36.57,47.01,51.49,66.42,15.67,82.84,3.73,12.69,33.58
