tract,State,County,Latitude,Longitude,RUCA Urbanicity,% Insured,Population,Population Density,Avg Household Size,Unemployment,Median Age,% Male,% White,% Black,% Native,% Asian,% Hawaiian/PI,% Other Race,% Multi-race,% Hispanic/Latino,% Ed. < HS,% Ed. HS Grad.,% Ed. College Grad.,Median Income,% Poverty,MH Provider Count,MH Provider per 1000 Pop.
15001020100,HI,Hawaii County,19.87399,-155.11192,4,96.0,4841,49.8558187435633,2.83,4.2,47.9,47.8,35.2,1.4,0.2,30.7,7.6,1.5,23.4,13.3,8.1,31.6,60.3,23293.0,22.5,1,0.206568890725057
15001020202,HI,Hawaii County,,,4,95.3,2148,8.76734693877551,2.6,9.1,48.0,59.4,26.4,0.5,0.0,31.2,10.3,2.2,29.4,10.2,14.8,33.6,51.6,18847.0,25.6,0,0
15001020300,HI,Hawaii County,19.7238199762963,-155.091839562963,4,93.3,3847,2959.23076923077,2.27,7.0,46.7,53.3,21.9,0.2,0.2,24.9,12.7,1.4,38.7,14.8,9.2,33.2,57.6,21611.0,23.4,27,7.01845593969327
15001020400,HI,Hawaii County,19.7173800858824,-155.078568470588,4,96.8,4020,4020.0,3.01,9.0,34.3,49.5,17.3,1.9,0.1,23.0,14.5,0.9,42.3,14.1,10.5,34.8,54.8,15503.0,40.8,17,4.22885572139303
15001020500,HI,Hawaii County,19.7117903022727,-155.074213081818,4,88.1,5399,2249.58333333333,2.3,10.0,30.9,54.2,21.7,0.7,0.3,31.2,10.5,0.1,35.5,11.6,15.5,28.1,56.5,15490.0,40.3,22,4.07482867197629
15001020600,HI,Hawaii County,19.721153638,-155.0446378,4,94.6,6439,344.331550802139,3.51,10.1,37.9,49.6,11.6,0.6,0.1,17.7,21.1,0.2,48.7,10.1,6.5,37.7,55.7,27262.0,13.1,5,0.776518092871564
15001020701,HI,Hawaii County,19.69336,-155.07552,4,95.7,4352,2417.77777777778,2.47,6.1,43.8,46.5,12.7,0.3,0.0,48.4,5.7,0.2,32.8,4.8,4.4,30.4,65.3,30275.0,12.6,1,0.229779411764706
15001020702,HI,Hawaii County,19.67812329,-155.0847462,4,98.0,5377,4480.83333333333,2.91,3.2,45.0,51.1,11.8,0.9,0.2,47.2,3.4,2.5,34.1,14.5,4.4,24.6,71.0,31651.0,4.5,1,0.185977310768086
15001020801,HI,Hawaii County,,,4,98.7,4910,419.65811965812,3.07,2.8,42.8,46.0,15.1,0.0,0.3,38.2,9.1,0.2,37.1,6.7,5.6,24.3,70.1,32844.0,8.5,0,0
15001020802,HI,Hawaii County,19.705770255,-155.109591,4,96.3,6422,1566.34146341463,2.87,5.7,41.3,48.1,25.2,1.0,0.0,33.0,8.9,1.5,30.3,7.6,5.5,33.0,61.5,30831.0,10.2,2,0.311429461227032
15001020900,HI,Hawaii County,19.66582311,-155.0883862,4,95.7,4732,426.306306306306,2.81,2.0,44.5,48.0,20.0,0.2,0.2,34.9,4.6,0.5,39.5,5.8,6.0,25.3,68.6,35858.0,13.8,1,0.211327134404057
15001021003,HI,Hawaii County,,,5,86.4,6823,520.839694656489,3.0,14.3,37.7,48.9,32.5,0.8,1.9,13.9,23.1,2.6,25.3,23.2,8.0,40.5,51.4,22203.0,29.2,0,0
15001021005,HI,Hawaii County,,,5,90.4,11542,774.630872483221,2.87,3.3,40.7,52.6,32.1,0.3,0.1,27.4,19.7,1.5,18.9,20.7,10.6,30.8,58.7,26205.0,30.5,0,0
15001021010,HI,Hawaii County,,,5,91.8,7190,122.905982905983,2.51,10.0,46.3,54.1,46.4,0.6,0.5,8.0,21.3,0.6,22.6,16.8,10.0,35.7,54.3,18077.0,27.0,0,0
15001021011,HI,Hawaii County,,,5,92.7,3934,41.6296296296296,2.57,2.9,49.7,44.2,36.6,0.0,0.0,18.9,18.8,0.6,25.2,14.6,2.7,31.9,65.4,23110.0,25.1,0,0
15001021013,HI,Hawaii County,19.6091532,-154.9992798,4,94.2,5354,104.774951076321,3.22,8.5,39.4,52.6,19.5,0.0,0.0,37.8,18.0,0.1,24.6,7.3,10.8,33.8,55.4,22549.0,12.2,2,0.373552484124019
15001021101,HI,Hawaii County,,,10,92.0,3101,75.4501216545012,1.93,14.4,56.6,53.8,67.1,0.5,1.2,9.8,6.7,2.1,12.5,7.1,7.4,24.7,67.9,21066.0,28.8,0,0
15001021106,HI,Hawaii County,19.43008614,-155.0158642,5,92.8,7573,33.3759365359189,2.98,18.9,40.3,47.0,31.5,1.3,1.5,13.3,22.9,4.0,25.4,22.9,5.8,33.3,60.8,19473.0,31.3,5,0.660240327479202
15001021202,HI,Hawaii County,19.18465781,-155.6299425,10,93.6,8406,8.99518459069021,2.93,12.1,44.4,47.9,35.4,0.1,0.5,20.0,11.5,0.9,31.6,15.8,11.7,39.6,48.7,18273.0,32.1,1,0.118962645729241
15001021300,HI,Hawaii County,19.31825631,-155.8176602,10,88.4,7172,22.8044515103339,3.14,6.5,44.0,48.7,40.3,0.1,0.9,14.2,11.7,0.3,32.6,3.5,8.2,32.0,59.8,25840.0,15.2,1,0.139431121026213
15001021402,HI,Hawaii County,19.5146472857143,-155.92017,7,95.0,4105,253.395061728395,3.03,4.0,43.4,49.7,23.0,0.6,0.0,24.9,16.3,0.5,34.6,13.1,8.4,34.6,57.0,27992.0,11.1,7,1.70523751522534
15001021502,HI,Hawaii County,19.636457341,-155.85630567,10,90.4,4644,12.9215358931553,2.82,13.1,45.3,49.7,42.6,0.6,0.7,14.7,6.8,1.5,33.1,10.6,7.7,29.9,62.4,27180.0,11.4,10,2.15331610680448
15001021504,HI,Hawaii County,,,4,92.0,5258,438.166666666667,3.91,7.2,35.2,51.5,17.5,0.5,0.4,20.0,32.8,1.1,27.7,9.9,18.2,37.2,44.6,27005.0,13.9,0,0
15001021507,HI,Hawaii County,19.717897735,-155.98422515,4,93.3,9936,105.254237288136,2.93,5.1,40.0,52.2,53.2,0.2,0.2,9.5,16.0,0.9,20.0,10.7,4.5,32.2,63.3,31411.0,15.0,2,0.201288244766506
15001021509,HI,Hawaii County,19.529728,-155.92485,4,90.5,5104,505.346534653465,2.63,5.2,51.0,48.4,57.1,0.0,0.0,11.4,14.9,1.3,15.3,9.5,9.8,23.4,66.7,36663.0,21.8,1,0.195924764890282
15001021601,HI,Hawaii County,19.634928708421,-155.988668284211,4,94.5,8274,1216.76470588235,2.5,7.2,46.6,51.3,41.2,0.5,0.2,20.6,11.3,4.2,22.0,11.8,11.3,35.8,53.0,27327.0,10.6,19,2.29635001208605
15001021604,HI,Hawaii County,19.6092874233333,-155.963131266667,4,94.9,8446,2815.33333333333,2.91,7.8,43.4,49.0,48.8,1.7,0.9,18.9,6.0,8.7,15.0,16.2,8.2,22.4,69.4,30249.0,11.5,3,0.355197726734549
15001021702,HI,Hawaii County,20.0227875091304,-155.672988969565,7,95.9,11071,54.7527200791296,3.35,6.9,36.0,48.2,33.8,1.6,0.0,14.5,15.8,0.4,33.9,9.7,7.3,29.8,62.9,28180.0,13.9,23,2.07749977418481
15001021704,HI,Hawaii County,19.95644482,-155.74115875,7,92.9,7680,54.3524416135881,2.53,5.8,43.9,49.6,53.8,1.0,0.0,13.0,8.8,3.4,20.1,8.7,4.0,19.1,76.9,40924.0,6.7,2,0.260416666666667
15001021800,HI,Hawaii County,20.2335036666667,-155.810153333333,8,94.3,6441,45.6808510638298,3.19,6.2,41.4,48.7,26.9,0.4,0.0,21.1,14.6,0.9,36.1,13.2,7.6,38.9,53.5,26066.0,16.4,3,0.465766185374942
15001021902,HI,Hawaii County,20.07458912,-155.49730405,7,93.8,4228,36.6377816291161,3.55,6.7,43.1,48.9,31.5,0.0,0.1,32.5,7.2,0.8,27.9,12.1,10.3,42.8,46.9,23288.0,15.0,6,1.41911069063387
15001022000,HI,Hawaii County,20.055784,-155.42157,10,97.5,3235,6.96897888841017,3.94,5.8,34.8,46.6,27.7,0.0,0.0,34.4,7.0,0.1,30.8,6.1,11.3,34.8,53.8,28263.0,12.6,1,0.309119010819165
15001022102,HI,Hawaii County,20.01371055,-155.2832446,5,93.8,1676,5.26712759270899,2.99,10.9,43.0,52.5,33.8,0.8,0.1,33.2,2.0,3.5,26.7,14.0,9.1,28.2,62.6,23158.0,13.3,1,0.596658711217184
15001990000,HI,Hawaii County,,,99,,0,,,,,,,,,,,,,,,,0,,,0,0
15001990100,HI,Hawaii County,,,99,,0,,,,,,,,,,,,,,,,0,,,0,0
15001990300,HI,Hawaii County,,,10,,0,,,,,,,,,,,,,,,,0,,,0,0
15001990400,HI,Hawaii County,,,99,,0,,,,,,,,,,,,,,,,0,,,0,0
15001990500,HI,Hawaii County,,,99,,0,,,,,,,,,,,,,,,,0,,,0,0
15001990600,HI,Hawaii County,,,99,,0,,,,,,,,,,,,,,,,0,,,0,0
15001990700,HI,Hawaii County,,,99,,0,,,,,,,,,,,,,,,,0,,,0,0
15001990800,HI,Hawaii County,,,99,,0,,,,,,,,,,,,,,,,0,,,0,0
15001990900,HI,Hawaii County,,,99,,0,,,,,,,,,,,,,,,,0,,,0,0
15001991000,HI,Hawaii County,,,99,,0,,,,,,,,,,,,,,,,0,,,0,0
15001991100,HI,Hawaii County,,,99,,0,,,,,,,,,,,,,,,,0,,,0,0
15001991200,HI,Hawaii County,,,99,,0,,,,,,,,,,,,,,,,0,,,0,0
15001991300,HI,Hawaii County,,,99,,0,,,,,,,,,,,,,,,,0,,,0,0
15001991400,HI,Hawaii County,,,99,,0,,,,,,,,,,,,,,,,0,,,0,0
15001991500,HI,Hawaii County,,,99,,0,,,,,,,,,,,,,,,,0,,,0,0
15001991600,HI,Hawaii County,,,99,,0,,,,,,,,,,,,,,,,0,,,0,0
15001991700,HI,Hawaii County,,,99,,0,,,,,,,,,,,,,,,,0,,,0,0
15003000106,HI,Honolulu County,21.300371,-157.71104,1,95.9,7997,2579.67741935484,2.55,5.1,48.0,47.5,29.0,1.4,1.0,43.3,8.3,0.2,16.9,8.4,3.4,14.1,82.5,49433.0,5.0,1,0.125046892584719
15003000107,HI,Honolulu County,21.291609,-157.69897,1,99.7,2788,2534.54545454545,3.07,1.6,45.1,55.0,21.4,0.0,0.0,47.7,6.7,0.5,23.8,3.7,2.9,13.2,83.9,44604.0,0.9,1,0.358680057388809
15003000108,HI,Honolulu County,21.2841670266667,-157.714020126667,1,97.6,2997,7492.5,2.46,4.2,47.9,45.4,42.3,2.6,0.0,29.9,4.7,1.2,19.3,6.2,2.4,13.7,83.9,53056.0,4.3,15,5.00500500500501
15003000110,HI,Honolulu County,21.2961055,-157.67181,1,99.6,4316,1660.0,3.03,4.6,44.7,51.8,31.2,0.7,0.0,43.4,1.4,0.1,23.1,3.7,2.7,16.1,81.3,48400.0,3.5,2,0.46339202965709
15003000111,HI,Honolulu County,21.29866925,-157.683735,1,98.8,4660,4236.36363636364,3.18,0.6,45.9,49.4,16.5,0.2,0.2,55.6,9.2,1.1,17.2,3.9,1.7,17.7,80.5,50299.0,2.7,4,0.858369098712446
15003000112,HI,Honolulu County,21.28478365,-157.69969965,1,97.6,4996,8326.66666666667,2.61,3.8,47.5,45.4,22.7,0.7,0.0,51.9,4.5,0.2,20.0,2.3,3.7,22.0,74.4,44175.0,5.1,2,0.400320256204964
15003000114,HI,Honolulu County,21.270560675,-157.70775815,1,98.2,1397,2794.0,2.92,4.2,55.9,46.5,39.9,1.0,0.0,38.1,1.6,1.4,18.0,5.6,1.3,7.0,91.8,59167.0,3.3,4,2.86327845382963
15003000200,HI,Honolulu County,21.2887515,-157.72164,1,94.0,5563,1426.41025641026,3.13,0.6,45.9,47.5,21.7,0.7,0.0,49.4,3.3,0.1,24.8,4.7,2.7,17.0,80.3,41980.0,3.0,2,0.359518245550962
15003000301,HI,Honolulu County,21.299961,-157.75546,1,99.6,2978,902.424242424243,2.97,2.7,49.9,47.6,20.2,0.4,0.5,59.3,2.9,0.2,16.5,6.3,6.0,15.6,78.4,47058.0,4.3,1,0.335795836131632
15003000302,HI,Honolulu County,21.28035645,-157.7555958,1,99.1,3239,4048.75,3.21,2.0,43.8,51.3,18.1,0.0,0.5,52.0,7.8,0.0,21.6,4.7,4.9,19.8,75.3,43996.0,2.9,10,3.08737264587836
15003000401,HI,Honolulu County,21.28502865,-157.77692235,1,99.2,2613,1088.75,2.56,1.8,51.6,48.3,24.0,0.3,0.2,58.8,1.6,1.2,13.9,3.0,5.9,12.5,81.6,48750.0,4.4,2,0.765403750478377
15003000402,HI,Honolulu County,21.2826427,-157.7672464,1,99.0,3694,3078.33333333333,2.86,0.5,52.0,50.7,22.0,0.0,0.2,58.0,1.9,2.0,15.8,3.3,1.1,9.6,89.3,55889.0,3.6,2,0.541418516513265
15003000500,HI,Honolulu County,21.2731926628571,-157.784068214286,1,95.7,3747,3406.36363636364,2.78,1.5,49.7,50.1,33.0,0.5,0.0,52.9,2.0,0.0,11.6,2.3,1.8,13.7,84.5,45033.0,5.6,7,1.86816119562317
15003000600,HI,Honolulu County,21.263718,-157.79465,1,92.7,1370,1141.66666666667,2.88,5.8,51.7,46.2,43.6,0.4,0.0,44.1,0.0,0.0,11.8,2.0,1.5,9.0,89.5,51375.0,10.0,2,1.45985401459854
